latitude,longitude,altitude,ellipsoidalAltitude,floor,horizontalAccuracy,vericalAccuracy,speed,speedAccuracy,course,courseAccuracy,timestamp
35.65549175170059,139.70363282628827,19.426405295729637,54.84926448762417,0,14.403663567632677,9.846588705005914,40.73565392782766,1.6299980462732715,324.0670008905995,6.901464437345791,2022-05-21T10:21:25Z
35.6555704974741,139.7035656695216,19.380472601391375,54.803331793285906,0,14.40840227055593,9.839653312232992,39.08210710036443,1.6928700021188081,324.2867128835289,7.086724839531732,2022-05-21T10:21:26Z
35.65566212986316,139.70348180506141,19.684653443284333,55.107512635178864,0,14.436394985910637,9.79853729420229,38.809860943349136,1.7713984211510183,323.38973763924173,7.8926599181493815,2022-05-21T10:21:27Z
